250,Female,Purebred,Medium,Brown,Four legs/tail,People,Fetching a ball,Dolly,
251,Female,Purebred,Large,Brown,Four legs/tail,People,Fetching a ball,Sheila,
252,Male,Mutt,Small,Brown,Four legs/tail,People,Fetching a ball,Bradley,
253,Male,Mutt,Medium,Brown,Four legs/tail,People,Fetching a ball,Schlitz,
254,Male,Mutt,Large,Brown,Four legs/tail,People,Fetching a ball,Rogerson,
255,Female,Mutt,Small,Brown,Four legs/tail,People,Fetching a ball,Shelby,
256,Female,Mutt,Medium,Brown,Four legs/tail,People,Fetching a ball,Mascara,
257,Female,Mutt,Large,Brown,Four legs/tail,People,Fetching a ball,Funnel,
258,Male,Purebred,Small,Brown,Four legs/tail,People,Fetching a ball,Denard,
259,Male,Purebred,Medium,Brown,Four legs/tail,People,Fetching a ball,Trumbo,
260,Male,Purebred,Large,Brown,Four legs/tail,People,Fetching a ball,Bear,
261,Female,Purebred,Small,Brown,Four legs/tail,People,Fetching a ball,Wendy,
262,Female,Purebred,Medium,Brown,Four legs/tail,People,Fetching a ball,Laurel,
263,Female,Purebred,Large,Brown,Four legs/tail,People,Fetching a ball,Houston,
264,Male,Mutt,Small,Red,Four legs/tail,People,Fetching a ball,Buzz,
265,Male,Mutt,Medium,Red,Four legs/tail,People,Fetching a ball,Lobster,
266,Male,Mutt,Large,Red,Four legs/tail,People,Fetching a ball,Clifford,
267,Female,Mutt,Small,Red,Four legs/tail,People,Fetching a ball,Helen Reddy,
268,Female,Mutt,Medium,Red,Four legs/tail,People,Fetching a ball,Starburst,
269,Female,Mutt,Large,Red,Four legs/tail,People,Fetching a ball,Magenta,
270,Male,Purebred,Small,Red,Four legs/tail,People,Fetching a ball,Dr. Roark,
271,Male,Purebred,Medium,Red,Four legs/tail,People,Fetching a ball,Peterson,
272,Male,Purebred,Large,Red,Four legs/tail,People,Fetching a ball,Stanley,
273,Female,Purebred,Small,Red,Four legs/tail,People,Fetching a ball,Sarah,
274,Female,Purebred,Medium,Red,Four legs/tail,People,Fetching a ball,Cyndi,
275,Female,Purebred,Large,Red,Four legs/tail,People,Fetching a ball,Meryl,
276,Male,Mutt,Small,Red,Four legs/tail,People,Fetching a ball,Archie,
277,Male,Mutt,Medium,Red,Four legs/tail,People,Fetching a ball,Curtis,
278,Male,Mutt,Large,Red,Four legs/tail,People,Fetching a ball,Reynolds,
279,Female,Mutt,Small,Red,Four legs/tail,People,Fetching a ball,Cat,
280,Female,Mutt,Medium,Red,Four legs/tail,People,Fetching a ball,Hodgepodge,
281,Female,Mutt,Large,Red,Four legs/tail,People,Fetching a ball,Hendrix,
282,Male,Purebred,Small,Red,Four legs/tail,People,Fetching a ball,Liam,
283,Male,Purebred,Medium,Red,Four legs/tail,People,Fetching a ball,Groppo,
284,Male,Purebred,Large,Red,Four legs/tail,People,Fetching a ball,Cordero,
285,Female,Purebred,Small,Red,Four legs/tail,People,Fetching a ball,Jordanna,
286,Female,Purebred,Medium,Red,Four legs/tail,People,Fetching a ball,Emily,
287,Female,Purebred,Large,Red,Four legs/tail,People,Fetching a ball,Promptly,
288,Male,Mutt,Small,Black,Tiny head,People,Fetching a ball,Jughead,
289,Male,Mutt,Medium,Black,Tiny head,People,Fetching a ball,Nolan,
290,Male,Mutt,Large,Black,Tiny head,People,Fetching a ball,Armstrong,
291,Female,Mutt,Small,Black,Tiny head,People,Fetching a ball,Cocopuff,
292,Female,Mutt,Medium,Black,Tiny head,People,Fetching a ball,Marble,
293,Female,Mutt,Large,Black,Tiny head,People,Fetching a ball,Belinda,
294,Male,Purebred,Small,Black,Tiny head,People,Fetching a ball,Cooties,
295,Male,Purebred,Medium,Black,Tiny head,People,Fetching a ball,Gilbert,
296,Male,Purebred,Large,Black,Tiny head,People,Fetching a ball,McGuyver,
297,Female,Purebred,Small,Black,Tiny head,People,Fetching a ball,Pinhead,
298,Female,Purebred,Medium,Black,Tiny head,People,Fetching a ball,Umbrella,
299,Female,Purebred,Large,Black,Tiny head,People,Fetching a ball,Malibu,
300,Male,Mutt,Small,Black,Tiny head,People,Fetching a ball,Checkmate,
301,Male,Mutt,Medium,Black,Tiny head,People,Fetching a ball,Parrot,
302,Male,Mutt,Large,Black,Tiny head,People,Fetching a ball,Motorhead,
303,Female,Mutt,Small,Black,Tiny head,People,Fetching a ball,Bean,
304,Female,Mutt,Medium,Black,Tiny head,People,Fetching a ball,Casandra,
305,Female,Mutt,Large,Black,Tiny head,People,Fetching a ball,Dracula,
306,Male,Purebred,Small,Black,Tiny head,People,Fetching a ball,Scooter,
307,Male,Purebred,Medium,Black,Tiny head,People,Fetching a ball,Robbie,
308,Male,Purebred,Large,Black,Tiny head,People,Fetching a ball,Trojan,
309,Female,Purebred,Small,Black,Tiny head,People,Fetching a ball,Cincy,
310,Female,Purebred,Medium,Black,Tiny head,People,Fetching a ball,Obsidian,
311,Female,Purebred,Large,Black,Tiny head,People,Fetching a ball,Carol,
312,Male,Mutt,Small,White,Tiny head,People,Fetching a ball,Dilbert,
313,Male,Mutt,Medium,White,Tiny head,People,Fetching a ball,Noel,
314,Male,Mutt,Large,White,Tiny head,People,Fetching a ball,Theremin,
315,Female,Mutt,Small,White,Tiny head,People,Fetching a ball,Nacho,
316,Female,Mutt,Medium,White,Tiny head,People,Fetching a ball,Omelet,
317,Female,Mutt,Large,White,Tiny head,People,Fetching a ball,Hype,
318,Male,Purebred,Small,White,Tiny head,People,Fetching a ball,Clark,
319,Male,Purebred,Medium,White,Tiny head,People,Fetching a ball,Lambert,
320,Male,Purebred,Large,White,Tiny head,People,Fetching a ball,Ginobili,
321,Female,Purebred,Small,White,Tiny head,People,Fetching a ball,Tuffy,
322,Female,Purebred,Medium,White,Tiny head,People,Fetching a ball,Corbin,
323,Female,Purebred,Large,White,Tiny head,People,Fetching a ball,Taylor,
324,Male,Mutt,Small,White,Tiny head,People,Fetching a ball,Noah,
325,Male,Mutt,Medium,White,Tiny head,People,Fetching a ball,Jasper,
326,Male,Mutt,Large,White,Tiny head,People,Fetching a ball,Sno-globe,
327,Female,Mutt,Small,White,Tiny head,People,Fetching a ball,Dandruff,
328,Female,Mutt,Medium,White,Tiny head,People,Fetching a ball,Lightbulb,
329,Female,Mutt,Large,White,Tiny head,People,Fetching a ball,Skype,
330,Male,Purebred,Small,White,Tiny head,People,Fetching a ball,Carlos,
331,Male,Purebred,Medium,White,Tiny head,People,Fetching a ball,Wesley,
332,Male,Purebred,Large,White,Tiny head,People,Fetching a ball,Cyrus,
333,Female,Purebred,Small,White,Tiny head,People,Fetching a ball,Stockard,
334,Female,Purebred,Medium,White,Tiny head,People,Fetching a ball,Sniffles,
335,Female,Purebred,Large,White,Tiny head,People,Fetching a ball,Upton,
336,Male,Mutt,Small,Brown,Tiny head,People,Fetching a ball,Macho,
337,Male,Mutt,Medium,Brown,Tiny head,People,Fetching a ball,Grandpa,
338,Male,Mutt,Large,Brown,Tiny head,People,Fetching a ball,Chase,
339,Female,Mutt,Small,Brown,Tiny head,People,Fetching a ball,Postage,
340,Female,Mutt,Medium,Brown,Tiny head,People,Fetching a ball,Mystic,
341,Female,Mutt,Large,Brown,Tiny head,People,Fetching a ball,Blackhead,
342,Male,Purebred,Small,Brown,Tiny head,People,Fetching a ball,Chip,
343,Male,Purebred,Medium,Brown,Tiny head,People,Fetching a ball,Randall,
344,Male,Purebred,Large,Brown,Tiny head,People,Fetching a ball,Passport,
345,Female,Purebred,Small,Brown,Tiny head,People,Fetching a ball,Sugar,
346,Female,Purebred,Medium,Brown,Tiny head,People,Fetching a ball,Dizzy,
347,Female,Purebred,Large,Brown,Tiny head,People,Fetching a ball,Venus,
348,Male,Mutt,Small,Brown,Tiny head,People,Fetching a ball,Hansel,
349,Male,Mutt,Medium,Brown,Tiny head,People,Fetching a ball,Duct-tape,
350,Male,Mutt,Large,Brown,Tiny head,People,Fetching a ball,Estrada,
351,Female,Mutt,Small,Brown,Tiny head,People,Fetching a ball,Teaspoon,
352,Female,Mutt,Medium,Brown,Tiny head,People,Fetching a ball,Khaki,
353,Female,Mutt,Large,Brown,Tiny head,People,Fetching a ball,Chatwood,
354,Male,Purebred,Small,Brown,Tiny head,People,Fetching a ball,Dyson,
355,Male,Purebred,Medium,Brown,Tiny head,People,Fetching a ball,Gattis,
356,Male,Purebred,Large,Brown,Tiny head,People,Fetching a ball,Godfrey,
357,Female,Purebred,Small,Brown,Tiny head,People,Fetching a ball,Uber,
358,Female,Purebred,Medium,Brown,Tiny head,People,Fetching a ball,Butter,
